Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/3           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&) [1302]
                0.00    0.00       1/3           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&, std::integral_constant<bool, true>) [1304]
[1275]   0.0    0.00    0.00       3         test_omp()::{lambda(double)#1}&& std::forward<test_omp()::{lambda(double)#1}>(std::remove_reference<test_omp()::{lambda(double)#1}>::type&) [1275]
-----------------------------------------------
                0.00    0.00       2/2           std::function<std::complex<double> (double)>::function(std::function<std::complex<double> (double)> const&) [1279]
[1276]   0.0    0.00    0.00       2         std::function<std::complex<double> (double)>::operator bool() const [1276]
                0.00    0.00       2/258         std::_Function_base::_M_empty() const [1249]
-----------------------------------------------
                0.00    0.00       2/2           std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}> const&, std::_Manager_operation) [1266]
[1277]   0.0    0.00    0.00       2         void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&) [1277]
                0.00    0.00       2/4           test_omp()::{lambda(double)#1} const& std::forward<test_omp()::{lambda(double)#1} const&>(std::remove_reference<test_omp()::{lambda(double)#1} const&>::type&) [1268]
                0.00    0.00       2/2           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&, std::integral_constant<bool, true>) [1278]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&) [1277]
[1278]   0.0    0.00    0.00       2         void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&, std::integral_constant<bool, true>) [1278]
                0.00    0.00       2/6           std::_Any_data::_M_access() [1265]
                0.00    0.00       2/4           test_omp()::{lambda(double)#1} const& std::forward<test_omp()::{lambda(double)#1} const&>(std::remove_reference<test_omp()::{lambda(double)#1} const&>::type&) [1268]
                0.00    0.00       2/512259      operator new(unsigned long, void*) [1099]
-----------------------------------------------
                0.00    0.00       1/2           test_omp() [1282]
                0.00    0.00       1/2           CQP::Wavefunction<1u> CQP::createWaveByExpression<1u, std::function<std::complex<double> (double)> >(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1290]
[1279]   0.0    0.00    0.00       2         std::function<std::complex<double> (double)>::function(std::function<std::complex<double> (double)> const&) [1279]
                0.00    0.00       2/3           std::_Function_base::_Function_base() [1271]
                0.00    0.00       2/2           std::function<std::complex<double> (double)>::operator bool() const [1276]
                0.00    0.00       2/5           std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}> const&, std::_Manager_operation) [1267]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [4254]
[1280]   0.0    0.00    0.00       1         _GLOBAL__sub_I__Z7test_1dv [1280]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [1281]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z7test_1dv [1280]
[1281]   0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [1281]
                0.00    0.00       1/1           Eigen::internal::FixedInt<1>::FixedInt() [1293]
                0.00    0.00       1/1           Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>::SymbolExpr() [1294]
                0.00    0.00       1/1           Eigen::internal::FixedInt<1>::operator()() const [1299]
                0.00    0.00       1/1           Eigen::internal::all_t::all_t() [1292]
                0.00    0.00       1/1           Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [1301]
-----------------------------------------------
                0.00    0.00       1/1           main [805]
[1282]   0.0    0.00    0.00       1         test_omp() [1282]
                0.00    0.00    1001/1001        CQP::Wavefunction<1u>::~Wavefunction() [1193]
                0.00    0.00    1000/1000        CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
                0.00    0.00    1000/1000        CQP::FFTExecutor<1u, 0u>::execute() [1244]
                0.00    0.00       2/3           std::function<std::complex<double> (double)>::~function() [1273]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::NumericalGrid<int, int, int>(int, int, int) [1288]
                0.00    0.00       1/1           std::function<std::complex<double> (double)>::function<test_omp()::{lambda(double)#1}, void>(test_omp()::{lambda(double)#1}&&) [1305]
                0.00    0.00       1/2           std::function<std::complex<double> (double)>::function(std::function<std::complex<double> (double)> const&) [1279]
                0.00    0.00       1/1           CQP::Wavefunction<1u> CQP::createWaveByExpression<1u, std::function<std::complex<double> (double)> >(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1290]
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::~FFTExecutor() [1284]
-----------------------------------------------
                0.00    0.00       1/1           test_omp() [1282]
[1283]   0.0    0.00    0.00       1         CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
                0.00    0.00       3/3           CQP::NumericalGrid<1u, 1u>::getCount(int) const [1269]
                0.00    0.00       2/774262      CQP::NumericalGrid<1u, 1u>::getTotalCount() const [1086]
                0.00    0.00       1/1002        CQP::NumericalGrid<1u, 1u>::NumericalGrid(CQP::NumericalGrid<1u, 1u> const&) [1191]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::NumericalGrid() [1287]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::getOffset(int) const [1298]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::getLength(int) const [1297]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::NumericalGrid(int (&) [1], double (&) [1], double (&) [1]) [1286]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::operator=(CQP::NumericalGrid<1u, 1u> const&) [1289]
-----------------------------------------------
                0.00    0.00       1/1           test_omp() [1282]
[1284]   0.0    0.00    0.00       1         CQP::FFTExecutor<1u, 0u>::~FFTExecutor() [1284]
-----------------------------------------------
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::NumericalGrid<int, int, int>(int, int, int) [1288]
[1285]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::init(int, double, double) [1285]
-----------------------------------------------
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
[1286]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::NumericalGrid(int (&) [1], double (&) [1], double (&) [1]) [1286]
                0.00    0.00       1/1006        CQP::NumericalGrid<1u, 1u>::update_total_cnt() [1190]
-----------------------------------------------
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
[1287]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::NumericalGrid() [1287]
                0.00    0.00       1/1006        CQP::NumericalGrid<1u, 1u>::update_total_cnt() [1190]
-----------------------------------------------
                0.00    0.00       1/1           test_omp() [1282]
[1288]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::NumericalGrid<int, int, int>(int, int, int) [1288]
                0.00    0.00       1/1           CQP::NumericalGrid<1u, 1u>::init(int, double, double) [1285]
                0.00    0.00       1/1006        CQP::NumericalGrid<1u, 1u>::update_total_cnt() [1190]
-----------------------------------------------
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
[1289]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::operator=(CQP::NumericalGrid<1u, 1u> const&) [1289]
                0.00    0.00       1/1006        CQP::NumericalGrid<1u, 1u>::update_total_cnt() [1190]
-----------------------------------------------
                0.00    0.00       1/1           test_omp() [1282]
[1290]   0.0    0.00    0.00       1         CQP::Wavefunction<1u> CQP::createWaveByExpression<1u, std::function<std::complex<double> (double)> >(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1290]
                0.00    0.00       1/2           std::function<std::complex<double> (double)>::function(std::function<std::complex<double> (double)> const&) [1279]
                0.00    0.00       1/1           CQP::create1DWaveByExpression(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1291]
                0.00    0.00       1/3           std::function<std::complex<double> (double)>::~function() [1273]
-----------------------------------------------
                0.00    0.00       1/1           CQP::Wavefunction<1u> CQP::createWaveByExpression<1u, std::function<std::complex<double> (double)> >(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1290]
[1291]   0.0    0.00    0.00       1         CQP::create1DWaveByExpression(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1291]
                0.00    0.00     258/774262      CQP::NumericalGrid<1u, 1u>::getTotalCount() const [1086]
                0.00    0.00     256/256         CQP::NumericalGrid<1u, 1u>::index(int) const [1259]
                0.00    0.00     256/256         CQP::GridPoint<1u>::x() [1254]
                0.00    0.00     256/256         std::function<std::complex<double> (double)>::operator()(double) const [1260]
                0.00    0.00     256/256256      std::vector<std::complex<double>, std::allocator<std::complex<double> > >::operator[](unsigned long) [1147]
                0.00    0.00       1/2001        std::allocator<std::complex<double> >::allocator() [1165]
                0.00    0.00       1/259258      std::complex<double>::complex(double, double) [1141]
                0.00    0.00       1/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
                0.00    0.00       1/6003        std::allocator<std::complex<double> >::~allocator() [1153]
                0.00    0.00       1/1001        CQP::Wavefunction<1u>::Wavefunction(CQP::NumericalGrid<1u, 1u> const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [1192]
                0.00    0.00       1/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::~vector() [1183]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [1281]
[1292]   0.0    0.00    0.00       1         Eigen::internal::all_t::all_t() [1292]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [1281]
[1293]   0.0    0.00    0.00       1         Eigen::internal::FixedInt<1>::FixedInt() [1293]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [1281]
[1294]   0.0    0.00    0.00       1         Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>::SymbolExpr() [1294]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [1301]
[1295]   0.0    0.00    0.00       1         Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > >::AddExpr(Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> const&, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > const&) [1295]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [1301]
[1296]   0.0    0.00    0.00       1         Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> >::ValueExpr() [1296]
-----------------------------------------------
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
[1297]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::getLength(int) const [1297]
-----------------------------------------------
                0.00    0.00       1/1           CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1283]
[1298]   0.0    0.00    0.00       1         CQP::NumericalGrid<1u, 1u>::getOffset(int) const [1298]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [1281]
[1299]   0.0    0.00    0.00       1         Eigen::internal::FixedInt<1>::operator()() const [1299]
-----------------------------------------------
                0.00    0.00       1/1           Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [1301]
[1300]   0.0    0.00    0.00       1         Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const [1300]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [1281]
[1301]   0.0    0.00    0.00       1         Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [1301]
                0.00    0.00       1/1           Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> >::ValueExpr() [1296]
                0.00    0.00       1/1           Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const [1300]
                0.00    0.00       1/1           Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > >::AddExpr(Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> const&, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > const&) [1295]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::complex<double> (double)>::function<test_omp()::{lambda(double)#1}, void>(test_omp()::{lambda(double)#1}&&) [1305]
[1302]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&) [1302]
                0.00    0.00       1/3           test_omp()::{lambda(double)#1}&& std::forward<test_omp()::{lambda(double)#1}>(std::remove_reference<test_omp()::{lambda(double)#1}>::type&) [1275]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&, std::integral_constant<bool, true>) [1304]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::complex<double> (double)>::function<test_omp()::{lambda(double)#1}, void>(test_omp()::{lambda(double)#1}&&) [1305]
[1303]   0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_not_empty_function<{lambda(double)#1}>({lambda(double)#1} const&) [1303]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&) [1302]
[1304]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&, std::integral_constant<bool, true>) [1304]
                0.00    0.00       1/3           test_omp()::{lambda(double)#1}&& std::forward<test_omp()::{lambda(double)#1}>(std::remove_reference<test_omp()::{lambda(double)#1}>::type&) [1275]
                0.00    0.00       1/6           std::_Any_data::_M_access() [1265]
                0.00    0.00       1/512259      operator new(unsigned long, void*) [1099]
-----------------------------------------------
                0.00    0.00       1/1           test_omp() [1282]
[1305]   0.0    0.00    0.00       1         std::function<std::complex<double> (double)>::function<test_omp()::{lambda(double)#1}, void>(test_omp()::{lambda(double)#1}&&) [1305]
                0.00    0.00       1/3           std::_Function_base::_Function_base() [1271]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_not_empty_function<{lambda(double)#1}>({lambda(double)#1} const&) [1303]
                0.00    0.00       1/3           test_omp()::{lambda(double)#1}&& std::forward<test_omp()::{lambda(double)#1}>(std::remove_reference<test_omp()::{lambda(double)#1}>::type&) [1275]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&) [1302]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [1280] _GLOBAL__sub_I__Z7test_1dv (main.cpp) [1229] Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::DenseBase() [1119] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
 [1281] __static_initialization_and_destruction_0(int, int) (main.cpp) [1142] Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::derived() [1085] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
 [1282] test_omp()          [1161] __gnu_cxx::new_allocator<std::complex<double> >::deallocate(std::complex<double>*, unsigned long) [1120] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
 [1188] bool (anonymous namespace)::isApproxEqual<double>(double const&, double const&) (Util.hpp) [1162] __gnu_cxx::new_allocator<std::complex<double> >::allocate(unsigned long, void const*) [1121] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
 [1243] bool (anonymous namespace)::isApproxEqual<int>(int const&, int const&) (Util.hpp) [1154] __gnu_cxx::new_allocator<std::complex<double> >::new_allocator(__gnu_cxx::new_allocator<std::complex<double> > const&) [1270] std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) (std_function.h)
 [1244] CQP::FFTExecutor<1u, 0u>::execute() [1163] __gnu_cxx::new_allocator<std::complex<double> >::new_allocator() [1266] std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}> const&, std::_Manager_operation) (std_function.h)
 [1245] CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1152] __gnu_cxx::new_allocator<std::complex<double> >::~new_allocator() [1252] std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_get_pointer(std::_Any_data const&) (std_function.h)
 [1283] CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&) [1103] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [1277] void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&) (std_function.h)
 [1284] CQP::FFTExecutor<1u, 0u>::~FFTExecutor() [1104] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [1302] void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&) (std_function.h)
 [1192] CQP::Wavefunction<1u>::Wavefunction(CQP::NumericalGrid<1u, 1u> const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [1105] __gnu_cxx::new_allocator<int>::new_allocator() [1303] bool std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_not_empty_function<{lambda(double)#1}>({lambda(double)#1} const&) (std_function.h)
 [1193] CQP::Wavefunction<1u>::~Wavefunction() [1082] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [1278] void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&, std::integral_constant<bool, true>) (std_function.h)
 [1190] CQP::NumericalGrid<1u, 1u>::update_total_cnt() [1072] __gnu_cxx::new_allocator<int>::~new_allocator() [1304] void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&, std::integral_constant<bool, true>) (std_function.h)
 [1285] CQP::NumericalGrid<1u, 1u>::init(int, double, double) [1106] CQP::Wavefunction<1u>::getValueByIndex(int) const [1271] std::_Function_base::_Function_base()
 [1286] CQP::NumericalGrid<1u, 1u>::NumericalGrid(int (&) [1], double (&) [1], double (&) [1]) [1247] CQP::Wavefunction<1u>::getGrid() const [1272] std::_Function_base::~_Function_base()
 [1287] CQP::NumericalGrid<1u, 1u>::NumericalGrid() [1257] CQP::NumericalGrid<1u, 1u>::index_agent(int) const [1175] std::allocator_traits<std::allocator<std::complex<double> > >::deallocate(std::allocator<std::complex<double> >&, std::complex<double>*, unsigned long)
 [1191] CQP::NumericalGrid<1u, 1u>::NumericalGrid(CQP::NumericalGrid<1u, 1u> const&) [1086] CQP::NumericalGrid<1u, 1u>::getTotalCount() const [1176] std::allocator_traits<std::allocator<std::complex<double> > >::allocate(std::allocator<std::complex<double> >&, unsigned long)
 [1288] CQP::NumericalGrid<1u, 1u>::NumericalGrid<int, int, int>(int, int, int) [1258] CQP::NumericalGrid<1u, 1u>::get_value_by_index(int, int) const [1177] std::allocator_traits<std::allocator<std::complex<double> > >::max_size(std::allocator<std::complex<double> > const&)
 [1289] CQP::NumericalGrid<1u, 1u>::operator=(CQP::NumericalGrid<1u, 1u> const&) [1259] CQP::NumericalGrid<1u, 1u>::index(int) const [1122] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
 [1290] CQP::Wavefunction<1u> CQP::createWaveByExpression<1u, std::function<std::complex<double> (double)> >(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1107] CQP::NumericalGrid<1u, 1u>::expand(int) const [1123] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
 [1291] CQP::create1DWaveByExpression(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1097] CQP::NumericalGrid<1u, 1u>::shrink(int (&) [1]) const [1124] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
 [1254] CQP::GridPoint<1u>::x() [1269] CQP::NumericalGrid<1u, 1u>::getCount(int) const [1267] std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}> const&, std::_Manager_operation) (std_function.h)
 [1255] CQP::GridPoint<1u>::get(int) [1297] CQP::NumericalGrid<1u, 1u>::getLength(int) const [1261] std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) (std_function.h)
 [1256] CQP::GridPoint<1u>::GridPoint() [1298] CQP::NumericalGrid<1u, 1u>::getOffset(int) const [1178] std::complex<double>* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&)
 [1246] CQP::operator==(CQP::NumericalGrid<1u, 1u> const&, CQP::NumericalGrid<1u, 1u> const&) [1095] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::data() const [1125] int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [1194] Eigen::MatrixBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >::MatrixBase() [1075] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::rows() const [1179] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_max_size(std::allocator<std::complex<double> > const&)
 [1195] Eigen::MatrixBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::MatrixBase() [1230] Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1180] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_check_init_len(unsigned long, std::allocator<std::complex<double> > const&)
